gene;DE_log2_FC;std.error;t.value;abs_t.value;p.value;adj.p.value;gene_id;is_landmark;is_bing
PCDH7;1,74889438588128;0,20238825658162;8,64128391350601;8,64128391350601;1,06690414236008e-10;6,23443116231282e-09;5099;0;1
PCSK1N;1,83831539704007;0,262188832366613;7,01141761243896;7,01141761243896;1,78225149419444e-08;3,72816499330324e-07;27344;0;1
PCSK2;1,79285638830831;0,380691005773547;4,70947923937763;4,70947923937763;2,95864299852694e-05;0,000175368385154031;5126;0;1
PDLIM4;2,33360166126094;0,255405322525586;9,13685603019165;9,13685603019165;2,37904821223934e-11;1,94767967345158e-09;8572;0;1
PER3;-1,5246948297818;0,250524375384505;-6,08601389562071;6,08601389562071;3,54136748523913e-07;4,22449517765804e-06;8863;0;1
PGF;1,54354787102812;0,248286393202642;6,21680411527157;6,21680411527157;2,31765616187543e-07;2,98079414503405e-06;5228;0;1
PHLDA2;1,80200282130584;0,295899330693426;6,08991854453653;6,08991854453653;3,49682119643909e-07;4,18887563677184e-06;7262;0;1
PIM2;1,66058915089331;0,267027480848756;6,21879495554192;6,21879495554192;2,30275086369154e-07;2,96398770388006e-06;11040;0;1
PKP1;1,80387190154463;0,345979795046054;5,2138070701629;5,2138070701629;5,93652859274689e-06;4,44701965368424e-05;5317;0;1
PLA2G2A;4,14333294925527;0,506106987991715;8,18667405817975;8,18667405817975;4,33280728653286e-10;1,85849776375537e-08;5320;0;1
PLA2G7;2,02313111083078;0,24457004665921;8,27219497426789;8,27219497426789;3,32292535249891e-10;1,50098969181127e-08;7941;0;1
PLLP;-1,81718062465004;0,179584536694734;-10,118803423142;10,118803423142;1,33039128305981e-12;2,4949477457196e-10;51090;0;1
PLPP2;1,8348407301621;0,379628638646146;4,83325161322291;4,83325161322291;2,00029221602162e-05;0,000124847959984507;8612;0;1
POSTN;2,8899745224751;0,373871262186898;7,72986537015622;7,72986537015622;1,81077925183604e-09;5,84084955472234e-08;10631;0;1
POU2AF1;2,83087126128805;0,426585320184726;6,63611973347367;6,63611973347367;5,96712664358212e-08;1,00561983811591e-06;5450;0;1
PROM1;2,84513135485772;0,609146066256908;4,67068821824711;4,67068821824711;3,34332664723104e-05;0,000193473886496384;8842;0;1
PRX;-2,31960650031612;0,267342225315403;-8,67654369817381;8,67654369817381;9,5794384281323e-11;5,83008237618558e-09;57716;0;1
PSAT1;2,7216543106067;0,257498687817846;10,5695851643795;10,5695851643795;3,68986676390243e-13;9,59841470455136e-11;29968;0;1
PTGES;1,70937715576874;0,208881113777162;8,18349311174362;8,18349311174362;4,37585124413518e-10;1,86916797454306e-08;9536;0;1
PTPRZ1;2,58286657830963;0,361308679180024;7,14864249641428;7,14864249641428;1,14808512527896e-08;2,56814381421623e-07;5803;0;1
PYCR1;2,03372288325317;0,190394033519249;10,6816523903705;10,6816523903705;2,69354155480157e-13;7,96082441304881e-11;5831;1;1
RAMP1;1,54638171248693;0,213269322987847;7,25083988087233;7,25083988087233;8,28127384616733e-09;1,98624108980288e-07;10267;0;1
RAMP2;-1,6218910809068;0,179369009186246;-9,04220349025132;9,04220349025132;3,16150259467066e-11;2,36058860402076e-09;10266;0;1
RARRES1;2,00211545005832;0,201940436488524;9,91438606785468;9,91438606785468;2,40056102859723e-12;3,5519493824969e-10;5918;0;1
RGS16;-1,6057537378726;0,255957591670991;-6,27351479356254;6,27351479356254;1,92859192113533e-07;2,55372171626196e-06;6004;0;1
RGS9;-1,57581978153922;0,285492004351086;-5,51966344949313;5,51966344949313;2,216589039626e-06;1,96316024333268e-05;8787;0;1
ROR2;1,98510543505906;0,215060240250784;9,23046227765864;9,23046227765864;1,7978185869375e-11;1,610845453896e-09;4920;0;1
RXRG;-1,97547454786033;0,232450933263728;-8,49845823427627;8,49845823427627;1,65298607550019e-10;8,72207342329545e-09;6258;0;1
S100A2;3,88005308052622;0,590119917399677;6,57502478076559;6,57502478076559;7,26900281064552e-08;1,16535265735677e-06;6273;0;1
S100A3;-2,38175308148912;0,284396780347555;-8,3747540270267;8,3747540270267;2,41970232314283e-10;1,15117873355893e-08;6274;0;1
S100P;1,5461978104437;0,350012543387275;4,417549712591;4,417549712591;7,37968330738641e-05;0,000377480280309318;6286;0;1
SCAMP5;1,70254334436738;0,246515547302537;6,90643394705622;6,90643394705622;2,49711364231405e-08;4,870725624104e-07;192683;0;1
SCEL;-1,75723741868325;0,281427428046354;-6,2440161958692;6,2440161958692;2,12202683165526e-07;2,76893598227638e-06;8796;0;1
SCG2;2,01464704815928;0,290631752112783;6,93195782468214;6,93195782468214;2,30039338086367e-08;4,56905719785336e-07;7857;0;1
SCN1A;-1,57478574158699;0,272623068623071;-5,77642145083579;5,77642145083579;9,65954413362729e-07;9,74290980532464e-06;6323;0;1
SDS;2,25850552252799;0,347774983088662;6,49415752240065;6,49415752240065;9,44097193226473e-08;1,42970887627761e-06;10993;0;1
SEMA6A;-1,76241916806076;0,182311860564834;-9,6670571108236;9,6670571108236;4,93820678360274e-12;6,23636944680212e-10;57556;0;1
SEMA6B;1,76056885940256;0,288890619501164;6,09424031296891;6,09424031296891;3,44816944663533e-07;4,15015498771154e-06;10501;0;1
SEMA6D;-1,7177167400771;0,249349930632239;-6,88877969896263;6,88877969896263;2,64299600931666e-08;5,092740697522e-07;80031;0;1
SERPINB3;6,00371465244029;1,08587030440502;5,52894266293605;5,52894266293605;2,15113648667349e-06;1,91359786304854e-05;6317;0;1
SERPINE2;2,16226404599431;0,289431627645582;7,47072482569899;7,47072482569899;4,11151187116706e-09;1,12965014409169e-07;5270;0;1
SERPINF1;2,17237174592008;0,184543883655303;11,771572716968;11,771572716968;1,37352064306424e-14;9,63136562232176e-12;5176;0;1
SFN;1,56551289880951;0,371497857405534;4,21405633330631;4,21405633330631;0,000138275843954825;0,000638634825688262;2810;1;1
SGCG;-2,43421292621694;0,296469229242649;-8,21067647538094;8,21067647538094;4,02151215217701e-10;1,74352010726642e-08;6445;0;1
SH3GL3;-2,5070653956553;0,303473626750704;-8,26122988840407;8,26122988840407;3,43778160893348e-10;1,5401261608022e-08;6457;0;1
SLC14A1;-3,08438681301775;0,448853040071105;-6,8717075248708;6,8717075248708;2,79221568562372e-08;5,31674788403062e-07;6563;0;1
SLC1A1;-1,51163977731122;0,156027236926616;-9,68830703591955;9,68830703591955;4,64004195784456e-12;5,93925370604103e-10;6505;0;1
SLC27A2;1,88842567610589;0,374106051415004;5,04783514985437;5,04783514985437;1,01021193064412e-05;6,9835825192578e-05;11001;0;1
SLC2A1;1,61977854886497;0,225450019099158;7,18464587112126;7,18464587112126;1,02318680285787e-08;2,32095031736873e-07;6513;0;1
SLC2A5;2,38305055912706;0,293175848793384;8,12839996519124;8,12839996519124;5,19388598410832e-10;2,13998416351593e-08;6518;0;1
SLC39A8;-1,59863238955494;0,22704381636176;-7,04107434050419;7,04107434050419;1,62048970465866e-08;3,43433087473519e-07;64116;0;1
SLC7A5;1,76034765861009;0,316809041177216;5,55649438560496;5,55649438560496;1,96791897866946e-06;1,78406954963356e-05;8140;0;1
SNAP25;1,84565144567269;0,334236887859664;5,52198609043902;5,52198609043902;2,20002220209138e-06;1,9532986768201e-05;6616;1;1
SOSTDC1;-3,71646991220232;0,429404073126541;-8,65494797276204;8,65494797276204;1,02326354549994e-10;6,11229424511966e-09;25928;0;1
SPAG4;1,626777809486;0,290125058266338;5,60716064722892;5,60716064722892;1,67060840711769e-06;1,54316691960278e-05;6676;1;1
SPDEF;1,99161026054144;0,341717731181847;5,82823213080972;5,82823213080972;8,16701756224211e-07;8,48149769760726e-06;25803;1;1
SPOCK1;1,84078041955823;0,34396772294414;5,35160800496727;5,35160800496727;3,81148496087188e-06;3,07819877060299e-05;6695;0;1
SPOCK2;-1,77332936073199;0,24586267972162;-7,21268214736722;7,21268214736722;9,35474636665786e-09;2,17257804643024e-07;9806;0;1
SPON1;1,59498798847443;0,148008877519859;10,7762994706883;10,7762994706883;2,06745587972766e-13;6,53802518200937e-11;10418;0;1
SPP1;4,78273384128009;0,553338985909742;8,64340659716361;8,64340659716361;1,06000302155776e-10;6,23443116231282e-09;6696;1;1
SPTBN2;1,86335382220789;0,222840138184031;8,36184108209919;8,36184108209919;2,51813715838913e-10;1,18750047048245e-08;6712;0;1
STEAP1;2,75889149916886;0,248067713771688;11,1215258818729;11,1215258818729;7,95549694735678e-14;2,91605124470387e-11;26872;0;1
STXBP6;-2,22933044096672;0,255728482813076;-8,71756800980295;8,71756800980295;8,45248713289602e-11;5,22305411798265e-09;29091;0;1
SULF1;2,30020359888396;0,2747177114703;8,37297160992343;8,37297160992343;2,4330545894377e-10;1,15412660054268e-08;23213;0;1
SULT1A2;-1,63329900462081;0,193065286644021;-8,45982741388583;8,45982741388583;1,86153188138962e-10;9,4709104678397e-09;6799;0;1
TAL1;-1,58328292848649;0,200763158502617;-7,88632207370785;7,88632207370785;1,1069655904947e-09;3,97620067783933e-08;6886;0;1
TENM3;1,84708464488142;0,301170698199214;6,13301578116886;6,13301578116886;3,04086068363331e-07;3,73803362085656e-06;55714;0;1
TENM4;1,66144535244713;0,227427388080963;7,30538817891038;7,30538817891038;6,9583408324344e-09;1,74532069899692e-07;26011;0;1
THBS2;2,74852586294554;0,263079305860716;10,4475183023355;10,4475183023355;5,20835939976727e-13;1,25373761790219e-10;7058;0;1
THY1;3,00278617958277;0,329595617343033;9,11051610391277;9,11051610391277;2,5746639862768e-11;2,0251171287466e-09;7070;0;1
TIMP1;1,85049315517768;0,270915774707332;6,83051091128508;6,83051091128508;3,18812715966242e-08;5,94743873647718e-07;7076;0;1
TMEM100;-2,20729744466264;0,41608616386067;-5,30490469613832;5,30490469613832;4,4297783692046e-06;3,46476554503064e-05;55273;0;1
TMEM158;2,01144936316986;0,28590435722876;7,03539247413581;7,03539247413581;1,65029400179343e-08;3,49143082505126e-07;25907;0;1
TMEM45A;2,0578749027987;0,254765891752682;8,07751339334082;8,07751339334082;6,08640870970515e-10;2,44792019127493e-08;55076;0;1
TMEM74B;-1,75614775486812;0,211950802397913;-8,28563862462363;8,28563862462363;3,18738626935153e-10;1,45626531875642e-08;55321;0;1
TMPRSS4;4,09251883889179;0,657521810257314;6,22415678848772;6,22415678848772;2,26308278013415e-07;2,92459928509643e-06;56649;0;1
TNC;2,16619224237312;0,227764169466014;9,51068048785588;9,51068048785588;7,82299794772856e-12;8,82302873433331e-10;3371;0;1
TNFAIP6;1,60359995232498;0,340449615644712;4,71024162940597;4,71024162940597;2,95153720715185e-05;0,000175073159532714;7130;0;1
TNFRSF17;1,97316837136736;0,462612407201093;4,26527334903417;4,26527334903417;0,000118155733207859;0,000558340364833387;608;0;1
TNNC1;-2,48341250960935;0,241560695272222;-10,2806978047927;10,2806978047927;8,36819298958473e-13;1,82381373697328e-10;7134;0;1
TNS4;3,54169309499522;0,436955235633817;8,10539113888379;8,10539113888379;5,57978701802894e-10;2,28403058443581e-08;84951;0;1
TP63;1,80202630132107;0,350446229840136;5,14209070573567;5,14209070573567;7,47184848220418e-06;5,41113481459313e-05;8626;0;1
TRIM29;1,83741233903364;0,424425547413505;4,32917469325547;4,32917469325547;9,70323393080052e-05;0,000474079845004395;23650;0;1
TSHZ2;1,79952609537239;0,176507443812954;10,195185293598;10,195185293598;1,06856226593502e-12;2,0763580993976e-10;128553;0;1
TSPAN1;2,03229710117021;0,432928665694057;4,6943001519941;4,6943001519941;3,10367948652485e-05;0,00018242034533044;10103;0;1
TUBB3;3,2132238110788;0,278812936759904;11,5246582472815;11,5246582472815;2,65956251991258e-14;1,34041951003594e-11;10381;0;1
UCHL1;1,58529060537877;0,263398529824283;6,01860081161554;6,01860081161554;4,40643427245155e-07;5,07621228186418e-06;7345;0;1
VCAN;2,17888774176967;0,239951101899912;9,08054901401755;9,08054901401755;2,81713885537838e-11;2,19491862123394e-09;1462;0;1
VIP;-1,82142416728973;0,378106474037144;-4,81722554983494;4,81722554983494;2,1045303843482e-05;0,000130445296075203;7432;0;1
VIPR1;-2,67455759999934;0,386189257653392;-6,92551008863062;6,92551008863062;2,34856631075121e-08;4,64187223772004e-07;7433;0;1
VSIG10;-1,65259575632747;0,147441286467882;-11,2085006575649;11,2085006575649;6,26947312344973e-14;2,52785156337493e-11;54621;0;1
WFDC2;1,91551487607111;0,291576485280355;6,56951082399293;6,56951082399293;7,39968869677157e-08;1,17855319099585e-06;10406;0;1
WNT7A;-1,88640742997922;0,217714803938634;-8,66458043207265;8,66458043207265;9,93589133695982e-11;6,02428780009353e-09;7476;0;1
WWC2;-1,52017334649011;0,154554429126809;-9,83584459584034;9,83584459584034;3,01593530386028e-12;4,34294683755881e-10;80014;0;1
XPNPEP2;2,99294748398;0,256338813730995;11,6757483598283;11,6757483598283;1,77338954063755e-14;1,0605597796183e-11;7512;0;1
ZBED2;-2,57795963859371;0,284651159834379;-9,05655764794237;9,05655764794237;3,02785922351826e-11;2,28946017498143e-09;79413;0;1
ZNF215;1,60144414558093;0,313149531545916;5,11399182899981;5,11399182899981;8,17550000941598e-06;5,84202322338772e-05;7762;0;1
ZNF385D;2,41864296992473;0,288790892816773;8,37506663154809;8,37506663154809;2,41736822203732e-10;1,15117873355893e-08;79750;0;1
