"gene";"DE_log2_FC";"std.error";"t.value";"p.value";"adj.p.value"
"ACVR2A";-0,135298110932313;0,100848422591982;-1,3415986830028;0,187229824677312;0,266498331744391
"ACVR2B";-0,224061953895045;0,145017069734614;-1,54507296489362;0,130138034047208;0,19774731040694
"ACVR2B-AS1";-0,591798751355333;0,141552056753839;-4,18078525262603;0,000151945476972687;0,000711281000901129
"ACVRL1";-0,986925634243567;0,196312798151982;-5,02731173685124;1,06484425748934e-05;7,51607781354426e-05
"ACY1";0,182763346384043;0,092337337805065;1,97930058120019;0,054634783671624;0,0960168388369023
"ACY3";1,47220860440564;0,308439177452916;4,77309211029255;2,39330503249103e-05;0,000149778814945455
"ACYP1";-0,202309086463414;0,198386593251685;-1,01977196718506;0,313913549563589;0,407223426101202
"ACYP2";-0,143509737829492;0,0817246964156414;-1,75601432765954;0,0866762119936746;0,141417363069595
"ADA";0,176555229736619;0,16715323353333;1,05624776742003;0,297139621957207;0,389910172130483
"ADA2";0,28082427882783;0,141244555135314;1,98821312834889;0,0536028346676741;0,0945564839454789
"ADAL";-0,0319946624305908;0,0978675475909997;-0,326917994964994;0,745420173737033;0,805414048621655
"ADAM10";-0,104142022515738;0,0859415699846623;-1,21177705427448;0,232647820356008;0,318632252531038
"ADAM11";-0,756224254943013;0,180595728943139;-4,18738726197181;0,000148903209980703;0,00069900528572503
"ADAM12";2,65257948826072;0,351928103396493;7,53727668424436;3,21143558462401e-09;1,02808694507172e-07
"ADAM15";0,280281343962743;0,103382222254495;2,71111742280773;0,00980385787298598;0,0231217620127822
"ADAM17";-0,341296991969236;0,105084732327504;-3,24782662913925;0,00234534297675382;0,00690270193933488
"ADAM19";0,764907031221265;0,168571488685127;4,53758246538375;5,02791392135903e-05;0,000279212433082194
"ADAM20";-0,778836437163754;0,250171120210499;-3,11321481275866;0,00339680403371959;0,00944133522909397
"ADAM20P1";-1,2594942383344;0,326028740589649;-3,86313867929712;0,000397092090892535;0,00157533821063343
"ADAM22";-0,19532147083651;0,154591073045175;-1,26347186153131;0,213672763106792;0,297216368838803
"ADAM23";1,82822352869747;0,212036353167455;8,62221737634601;1,07794905996085e-10;6,86114576665079e-09
"ADAM28";1,3706460528625;0,193632949425049;7,0785786041701;1,39290922466997e-08;3,2274034829853e-07
"ADAM29";-4,07600509982671;0,454593251721329;-8,96626838254376;3,77332242238763e-11;2,96939892883239e-09
"ADAM32";0,190880536932917;0,231554438614386;0,824344107049469;0,414591593150238;0,509524437497303
"ADAM33";-0,283738468895159;0,213459965693722;-1,3292350533883;0,191239159322153;0,271312878385388
"ADAM8";0,362254742894731;0,176414957485614;2,05342419972678;0,046553533015596;0,0839554173325427
"ADAM9";0,738595985362192;0,143138311455339;5,16001605616708;6,95762168919467e-06;5,26284134833491e-05
"ADAMDEC1";2,12000616330371;0,436985461419722;4,851434087569;1,86629819882688e-05;0,000120585100655253
"ADAMTS1";0,33539787059846;0,304877942317619;1,10010539971779;0,277807688270328;0,36894900181147
"ADAMTS10";-0,457702112874028;0,176951964398218;-2,58658961165304;0,0134039855830587;0,0299947112451418
"ADAMTS12";0,697616172854778;0,22932147166681;3,04208833034341;0,00411874825460769;0,0111250413102802
"ADAMTS13";-0,511919894013423;0,165127043886845;-3,10015780555135;0,00351968461416069;0,00973039023186658
"ADAMTS14";3,00142105416749;0,294876802617174;10,1785594103315;1,04877602187666e-12;2,2471843454884e-10
"ADAMTS15";0,941072926114924;0,241694487085291;3,8936466340783;0,000362503904013829;0,00146115607874153
"ADAMTS16";3,8514167443881;0,505223099169904;7,62320002928626;2,44424048195744e-09;8,21363482454053e-08
"ADAMTS17";-0,547132109895653;0,174562652223184;-3,1343022286126;0,00320686528085703;0,00900010005745389
"ADAMTS18";2,99581805159479;0,520492379633824;5,75573854453432;1,01385314305575e-06;1,04380570261035e-05
"ADAMTS19";2,00441045862438;0,441239839652333;4,54267787832513;4,94826935042872e-05;0,00027542566104071
"ADAMTS2";1,34170088107883;0,191954026337479;6,98969907888234;1,85412946749717e-08;4,05381804902312e-07
"ADAMTS3";0,853197650500971;0,184953514940644;4,61303831276083;3,96739360472869e-05;0,000228164669146781
"ADAMTS4";2,08019190086922;0,604344842824544;3,4420611436791;0,00135753315955346;0,00437438581088392
"ADAMTS5";0,797346194803716;0,233252116967279;3,41838781645686;0,00145215399362053;0,0046269235241375
"ADAMTS6";0,388972045140725;0,167445070810228;2,32298295350577;0,0253051446437563;0,050712183229598
