gene;DE_log2_FC;std.error;t.value;p.value;adj.p.value;gene_id
ADCY5;-0,415259981616035;0,0298314484307592;-13,9202084866875;3,83430758322044e-41;3,89311304864889e-40;111
ADCY6;-0,457328886141499;0,0302943180182489;-15,0961934797809;1,50936399091354e-47;3,47687439264751e-46;112
ADCY7;-0,123270457298119;0,0330599455536478;-3,72869510925487;0,0002008133513568;0,000263427002835;113
ADCY9;-0,344223055944394;0,0270612038162056;-12,7201678935752;5,23949552477749e-35;2,9659514812835e-34;115
ADCYAP1;-0,0210265017714178;0,0971714616298091;-0,2163855664899;0,828721304785821;0,839755797022268;116
ADCYAP1R1;-0,137565941286429;0,0284043254976297;-4,84313353252865;1,43210813248507e-06;2,07761562850988e-06;117
ADD1;-0,108579337009898;0,0110410104810666;-9,83418476018042;4,6654284147734e-22;1,2808693048381601e-21;118
ADD2;0,0831944865250307;0,0389570691147379;2,13554275040566;0,0329045435590224;0,0380571973867082;119
ADD3;0,26925192781567;0,0304329777892447;8,84737371677201;2,88523420131424e-18;6,7425633810595e-18;120
ADD3-AS1;-0,0026253600886688;0,0285530376694403;-0,0919467875559418;0,926754577795823;0,932249848918022;100505933
ADGRA1;-0,503987003531025;0,0392401884044143;-12,8436438259896;1,28248180666282e-35;7,6339542044264e-35;84435
ADGRA2;-0,681390047606668;0,0518463307938187;-13,1424931557144;4,00579648458696e-37;2,71487313974129e-36;25960
ADGRA3;0,243607091101399;0,0345249506226807;7,05597217976512;2,78829544776555e-12;5,12183393439091e-12;166647
ADGRB1;-0,754224912798071;0,0500689331390344;-15,0637304514497;2,3246442769761303e-47;5,193299958139e-46;575
ADGRB2;-0,436914127409295;0,0346597781124237;-12,6057970132441;1,9186282376105299e-34;1,0415593159241699e-33;576
ADGRB3;0,120824350101246;0,0227087473865689;5,32060831205106;1,21823767267328e-07;1,85076667324225e-07;577
ADGRD1;-0,485652271561475;0,0606692907655404;-8,00491097610328;2,64259422297365e-15;5,4908509205599606e-15;283383
ADGRE2;-0,0925271187309099;0,0624590338449012;-1,48140489910033;0,13874268837607;0,153201127052185;30817
ADGRE5;-0,209378379995899;0,0448264555895429;-4,6708662829176;3,31276656365279e-06;4,72928789057234e-06;976
ADGRF3;-0,0888572337057281;0,0189980962849425;-4,67716514186501;3,21362401584596e-06;4,5909719931638e-06;165082
ADGRF5;-0,455815540039134;0,0501141701387194;-9,09554201491127;3,45592822090718e-19;8,374237019148091e-19;221395
ADGRG1;-0,343685493309415;0,0419685521541023;-8,18911960668676;6,25986781601403e-16;1,33475002947898e-15;9289
ADGRG3;-0,299442827109501;0,0411171515788087;-7,28267439770392;5,671689495883229e-13;1,07045005365575e-12;222487
ADGRG6;0,123946733934109;0,0559928154411471;2,21361853226307;0,0270293204855137;0,0314607999876412;57211
ADGRL1;-0,546736046645085;0,0332784431477226;-16,4291353480128;3,19152044726896e-55;3,0219245351292e-53;22859
ADGRL1-AS1;-0,538229326399452;0,03224069533887;-16,694097963531;8,357060929275879e-57;1,1602894982382301e-54;100507373
ADGRL2;0,0433742200917799;0,0409201421255575;1,05997237152042;0,289355552038344;0,309927295001412;23266
ADGRL3;0,120991442523975;0,0207544480181998;5,82966323256952;7,0087606179320505e-09;1,12302907736758e-08;23284
ADGRL4;-0,23637432059509;0,0493179634971164;-4,79286458389368;1,83417839386762e-06;2,64864597646108e-06;64123
ADGRV1;-0,0942095021909043;0,0458211731276792;-2,05602553929365;0,0399808981920165;0,0459642035828872;84059
ADH5;0,474502516652387;0,0285877398626339;16,5981123003219;3,14129164859857e-56;3,73423910869171e-54;128
ADHFE1;-0,0394145988593937;0,03142555800026;-1,25422112979084;0,209988383531069;0,227976189199853;137872
ADI1;0,0173842675602169;0,0222217954983268;0,782307062520031;0,434177571679873;0,456194576282478;55256
ADIPOR1;0,0777341229174127;0,0146542897027773;5,30453024295546;1,3281279851852e-07;2,01526994938285e-07;51094
ADIPOR2;-0,0236930966792364;0,0339912331426911;-0,697035514415604;0,4859060947955;0,507468684098982;79602
ADIRF;-0,018994079462656;0,0587576954339482;-0,323261137496586;0,746549847645049;0,761083619326903;10974
ADK;0,270723340636583;0,0199062033997971;13,5999484783393;1,77535400566133e-39;1,51537816227466e-38;132
ADM;-0,192145668277779;0,0795181121434829;-2,41637613240956;0,0158138546666323;0,0186951536803697;133
ADNP;0,16477351907588;0,0127889080048832;12,8840960473688;8,048109472320401e-36;4,8907280173959e-35;23394
ADNP-AS1;-0,119502812890779;0,0239773862583444;-4,98397997192836;7,07400521493175e-07;1,0391201310578e-06;101927631
ADNP2;-0,0348689624026551;0,0136088902994642;-2,5622193753761;0,0105129381727962;0,0125753735646095;22850
ADO;0,0533013198669008;0,0236768697320185;2,25119791890483;0,0245405678554134;0,0286376961947021;84890
ADORA1;-0,306278343866674;0,0305893388358414;-10,0125846299041;8,85943282301372e-23;2,5136711316306897e-22;134
ADORA2B;-0,242805090145127;0,0453495810454291;-5,35407570583499;1,0169253797914e-07;1,54912045040526e-07;136
ADORA3;0,666193603882547;0,0630660250695577;10,5634309939112;4,49642074154886e-25;1,4077029641842501e-24;140
ADPGK;0,0224688866557054;0,0164989911613885;1,36183397129685;0,173487963245696;0,189765932528673;83440
ADPRH;0,150491451936248;0,0351863042145521;4,27698945074229;2,0340401404294e-05;2,8018588959683e-05;141
ADPRHL1;-0,191986481773402;0,0294959216798188;-6,50891617686794;1,08097494305755e-10;1,86254315728261e-10;113622
ADPRM;0,265929139811722;0,0252044838817609;10,5508663085206;5,04103917082963e-25;1,57336841579401e-24;56985
ADPRS;-0,089754377606659;0,0217203176476448;-4,13227739403671;3,82322137686719e-05;5,19567618021187e-05;54936
ADRA1A;0,141949731349066;0,0318083279835524;4,46265932061774;8,79923389885198e-06;1,23166586400261e-05;146
ADRA1B;-0,203517394836294;0,0398120274332946;-5,11195756551935;3,66917535576304e-07;5,46167533534017e-07;147
ADRB1;-0,317044865476052;0,0369535448117913;-8,57955216720881;2,69269407677151e-17;6,07217055307406e-17;153
ADRB2;0,0591741041435753;0,0372660061477735;1,58788424788339;0,112557422228793;0,125161148328426;154
ADRM1;-0,215808215830351;0,0271860276863204;-7,93820334181968;4,416873054930081e-15;9,08591569692956e-15;11047
ADSS1;-0,25500123694728;0,0381065053081091;-6,6918032731019;3,2769491577403194e-11;5,755245765443649e-11;122622
ADSS2;0,225206800364254;0,0248928555836602;9,04704563152175;5,23038622096857e-19;1,2589723617306298e-18;159
AEBP1;0,0352468512805534;0,0567786205378585;0,620776816109009;0,534856114028627;0,555988170873187;165
AEBP2;0,295821027411409;0,0233000936064765;12,696130427956;6,85552572014495e-35;3,8539555360124495e-34;121536
AEN;-0,0914421883106375;0,0297373807342571;-3,07499134264025;0,0021492377342833;0,002674804045586;64782
AFAP1;-0,127012449747499;0,0231240506253812;-5,49265575504705;4,76272844143392e-08;7,37527768348319e-08;60312
AFAP1-AS1;-0,226785114297459;0,0280326386847879;-8,09003807481477;1,3647288640111001e-15;2,87157290430036e-15;84740
AFAP1L1;-0,431125820117561;0,0539419142270862;-7,99240861758437;2,9020082919546903e-15;6,01222580368579e-15;134265
AFAP1L2;-0,232816037448761;0,0375869941801359;-6,19405841108201;7,8617808893741e-10;1,3073000159725e-09;84632
AFDN;-0,172186857224056;0,0163550037002643;-10,5280842719267;6,31777449997833e-25;1,96432370192148e-24;171
AFF1;-0,0343932555935931;0,0222356190292059;-1,54676402525239;0,122165304056736;0,135391911661654;4299
AFF1-AS1;-0,0236352673353853;0,0325286742829553;-0,726597928024687;0,467604013231963;0,489484442698017;100506746
AFF2;0,128454659741761;0,042269713577719;3,03892903143474;0,0024219469521535;0,0030047861706995;2334
AFF3;-0,250598615379587;0,0238632206523814;-10,5014582494999;8,23930362747557e-25;2,55056641089274e-24;3899
AFF4;0,15483222496539;0,0141730395790792;10,9244191481647;1,23751918384443e-26;4,1970506930634004e-26;27125
AFG1L;0,107442192378574;0,0192659181360819;5,57680104418965;2,97997566050947e-08;4,65622983853566e-08;246269
AFG3L1P;-0,692873867776813;0,0414257662976419;-16,7256741323396;5,21409998064889e-57;7,581860025432829e-55;172
AFG3L2;0,0931810730895367;0,0171762591966859;5,42499225369839;6,91166965650298e-08;1,06071854528654e-07;10939
AFMID;-0,266524793290036;0,0316325812192348;-8,42564163331606;9,43776812391778e-17;2,08016635087461e-16;125061
AFTPH;0,370612926395697;0,0247500992925956;14,9741995785274;7,28151828593662e-47;1,51258682148933e-45;54812
AGA;0,268441386782085;0,0408568298776755;6,57029406309282;7,26523086409651e-11;1,25820448588553e-10;175
AGAP1;-0,295197781733031;0,021540849030096;-13,7040922259189;5,23159523440672e-40;4,67114912212434e-39;116987
AGAP11;-0,0623747590883438;0,0503361697261679;-1,23916379469607;0,215510126443716;0,233643850303712;119385
AGAP12P;-0,544297448266159;0,0516848284341217;-10,5310874536408;6,08408929306095e-25;1,89347369055591e-24;414224
AGAP2;-0,555588151528123;0,0480971201996105;-11,55138081495;1,9279102214928199e-29;7,65803557737368e-29;116986
AGAP2-AS1;-0,52893951500161;0,0418444376972466;-12,6406171073106;1,29508573118935e-34;7,12078535386555e-34;100130776
AGAP3;-0,367128665028105;0,0285817763318613;-12,8448512354654;1,2626062541388202e-35;7,521143180287031e-35;116988
AGAP4;-0,410136424794897;0,0321486372049898;-12,757505774809;3,4177473467575e-35;1,97311000671013e-34;119016
AGAP5;-0,417437398801372;0,0318292176464477;-13,1149123248387;5,5163937709404e-37;3,6910430958724394e-36;729092
AGAP6;-0,434227060588906;0,0309999233899611;-14,0073591513947;1,30958414690074e-41;1,3876309314525298e-40;414189
AGAP7P;-0,503029677566455;0,0422892853943922;-11,8949675520684;4,85708990016541e-31;2,1015559541470198e-30;653268
AGAP9;-0,544698714386923;0,0449319657703052;-12,1227439095688;4,04592594012662e-32;1,8777985141322902e-31;642517
AGBL3;0,154765570808459;0,0261344232866722;5,92190495695327;4,07408642132441e-09;6,58435759230816e-09;340351
AGBL4;-0,003625825933636;0,0349632092937903;-0,103704036525044;0,917420342283611;0,923601885048581;84871
AGBL5;-0,157840364809935;0,0141767889212588;-11,1337176342695;1,46986467167074e-27;5,24615736200518e-27;60509
AGER;-0,653737398653422;0,0493681306757418;-13,2420934255599;1,25233674096021e-37;8,90246886219028e-37;177
AGFG1;0,292239756837302;0,0248160709766706;11,7762298919935;1,7481604358156898e-30;7,36434062537362e-30;3267
AGFG2;-0,1748123754384;0,0307644364379467;-5,68228759174589;1,64073854040679e-08;2,59276808354988e-08;3268
AGGF1;0,301318289040316;0,0197147806155368;15,283877356609;1,3078664666494001e-48;3,52064682245489e-47;55109
AGK;0,0418211438810783;0,0163709195534856;2,55459955956927;0,0107448096945363;0,0128470722182819;55750
AGL;0,2910019307636;0,0295373356122248;9,85200339610731;3,9491299559785097e-22;1,08953973340786e-21;178
AGO1;-0,105953992101236;0,0134672172212764;-7,8675490534038;7,567119379901511e-15;1,54259739918733e-14;26523
AGO2;-0,197732344025499;0,0199009523973913;-9,93582317454409;1,81026703710727e-22;5,06476704455059e-22;27161
AGO3;0,0989301099748068;0,0189178821672826;5,22944952823;1,98124012039656e-07;2,98266561293939e-07;192669
AGO4;-0,0115260922561855;0,0163885351506809;-0,703302165215577;0,481994144106764;0,503641513596995;192670
AGPAT1;-0,250962218743231;0,0205925145012045;-12,1870604354097;2,0348537174862901e-32;9,62521860092412e-32;10554
AGPAT2;-0,139853753742779;0,037712876614054;-3,70838202489866;0,0002174342598295;0,0002848173695474;10555
AGPAT3;-0,222110466788263;0,0181780418756956;-12,2186134407155;1,43828524655356e-32;6,877250007448999e-32;56894
AGPAT4;-0,284675186280547;0,0331641765250864;-8,58381591550178;2,59696085510721e-17;5,865220425222031e-17;56895
AGPAT4-IT1;-0,733076290042386;0,0543449216076605;-13,4893246389199;6,78288122217946e-39;5,42563868292803e-38;79992
AGPAT5;0,275050843854042;0,0260521798114634;10,5576902141991;4,75254541545214e-25;1,48588893522852e-24;55326
AGPS;0,315340801764677;0,0299905961872939;10,5146559873417;7,227818127799371e-25;2,24341997387727e-24;8540
AGRN;-0,674934339414626;0,0464894692772425;-14,5180048279239;2,3794804564327804e-44;3,4880484890606897e-43;375790
AGT;0,0189809779569571;0,0422047270524129;0,44973583014493;0,652976437816526;0,671503592081044;189
AGTPBP1;0,10817413651342;0,0306032350836162;3,53472880294714;0,0004225763625048;0,0005450287985867;23287
AGTRAP;-0,144079706444249;0,040046395340533;-3,5978196094573;0,0003330306212871;0,0004319981440289;57085
AHCTF1;0,193627838475141;0,0206046834518957;9,39727314555403;2,45278759931994e-20;6,27195773944489e-20;25909
AHCTF1P1;0,167798894476588;0,0203083524079252;8,26255577538166;3,49811027207063e-16;7,544725717248349e-16;285116
AHCY;0,012273390521464;0,0174281455794843;0,704228138644412;0,481417778249041;0,50315656170161;191
AHCYL1;0,339476117922559;0,0344673632709304;9,84920474635993;4,06339540970359e-22;1,12049538845975e-21;10768
AHCYL2;0,125730620819026;0,0240586796955489;5,2259983677445;2,01787520340742e-07;3,03613410593989e-07;23382
AHDC1;-0,467305952131954;0,0354647369302502;-13,1766366419416;2,64078622484312e-37;1,82778769476392e-36;27245
AHI1;-0,015869456718786;0,0272534326924077;-0,58229203263657;0,56047168377172;0,580910191682444;54806
AHNAK;0,008311841708843;0,0453190324613468;0,183407307204369;0,854507253584651;0,86421816629694;79026
AHNAK2;-0,305206545283729;0,0431780458952042;-7,06855854534233;2,55360686086442e-12;4,6986827856782194e-12;113146
AHR;0,391813874007671;0,0348918478566092;11,2293815913064;5,53197723724228e-28;2,0218532604517e-27;196
AHRR;-0,142396669878138;0,026250834607339;-5,42446257454715;6,9332381495531e-08;1,06392835676644e-07;1543
AHSA1;0,311033102168628;0,0365660811824916;8,50605512295245;4,8861615813102804e-17;1,09112885661894e-16;10598
AHSA2P;-0,195387119904846;0,0314615130798998;-6,21035356464389;7,11100795077208e-10;1,18463456921311e-09;130872
AIF1;0,640061366093522;0,0663182415317841;9,65136214878016;2,49726686870549e-21;6,65311438307501e-21;199
AIF1L;-0,295972975648061;0,0483754820570462;-6,11824343784396;1,2522158420805302e-09;2,06621957488586e-09;83543
AIFM1;0,0978299887000507;0,0157737372008515;6,2020805503701;7,47639777388403e-10;1,24435987885003e-09;9131
AIFM2;-0,37035782392594;0,0296391910499174;-12,4955442711711;6,50756225632708e-34;3,4187793195659e-33;84883
AIFM3;-0,286070365197056;0,0390036655352117;-7,33444821843212;3,91549208505265e-13;7,43906954003353e-13;150209
AIG1;0,11731895581343;0,0194831537284228;6,02155880145217;2,24513561038527e-09;3,66375536580507e-09;51390
AIMP1;0,204953608624342;0,0182289901667517;11,2432782479724;4,78118913596129e-28;1,7529591685787e-27;9255
AIMP2;-0,0817879115161523;0,0136300910650656;-6,0005403577807;2,54960147380464e-09;4,15091075134011e-09;7965
AJAP1;-0,129170103839176;0,0363433837164138;-3,55415733568139;0,0003928846404837;0,0005076175529487;55966
AJM1;-0,618069740609231;0,043561723617882;-14,1883674307945;1,4321540133242299e-42;1,7087223634431e-41;389813
AK1;-0,0080496105382046;0,0221855815161364;-0,362830721040594;0,716790718068142;0,73271740110832;203
AK2;-0,0759781048398768;0,0167465440310728;-4,53694235054716;6,23870923036091e-06;8,78392137336022e-06;204
AK5;0,114793666061758;0,0389005459148997;2,95095257307919;0,0032251604301988;0,0039761516098575;26289
AK6;0,491014297779654;0,0329572790888135;14,8985083524785;1,83405059919757e-46;3,5814566017424e-45;50808
AK9;0,199983586170611;0,0226448023073939;8,83132400344752;3,3020696456739797e-18;7,698998747236419e-18;221264
AKAP1;-0,127744971779684;0,0146798480598337;-8,70206362211703;9,75140077850855e-18;2,2370941411295998e-17;8165
AKAP10;0,156065002040507;0,0151200885164459;10,3216989682804;4,68933803548989e-24;1,40361255736056e-23;11216
AKAP11;0,369375477679136;0,0307028634884202;12,0306523793277;1,12056877957741e-31;5,06089382811915e-31;11215
AKAP12;0,021073582740849;0,034361287403818;0,613294330133494;0,539789784229647;0,560794617629755;9590
AKAP13;0,0109385005315497;0,0239839192032698;0,456076441837681;0,648411763222792;0,667132097785482;11214
AKAP17A;-0,465339073099108;0,0347153695338302;-13,4044107652559;1,84981288160702e-38;1,41237939943047e-37;8227
AKAP3;-0,0232074519638408;0,0355202307656974;-0,653358704703369;0,513641369274312;0,534686055608913;10566
AKAP5;0,410004740322444;0,0449289483692106;9,12562513044299;2,66917653803444e-19;6,50167650290591e-19;9495
AKAP6;0,244622275568539;0,0269680329528268;9,07082381560564;4,27674308424883e-19;1,03324488755491e-18;9472
AKAP7;0,131936978096506;0,0214597988293174;6,14809948340521;1,04319440254493e-09;1,7279764076329102e-09;9465
AKAP8;-0,256080181216705;0,0218548468054726;-11,7173176044675;3,26485140782765e-30;1,3539946531164e-29;10270
AKAP8L;-0,42261639376837;0,0309913341899818;-13,6365989014111;1,14889830114947e-39;1,00165726619488e-38;26993
AKAP9;0,0554324704164596;0,0182671488493966;3,03454419041922;0,0024571612922667;0,0030475461736239;10142
AKIP1;0,0569795322548121;0,0133432240520189;4,2702971959907;2,09477776518093e-05;2,88308549680864e-05;56672
AKIRIN1;-0,0058841664688524;0,0143241181551408;-0,410787345170057;0,681296659781941;0,69924359725288;79647
AKIRIN2;0,1499484002666;0,0164485255771114;9,1162213636496;2,89033800895952e-19;7,023581738871191e-19;55122
AKNA;-0,315569148920574;0,0365933130097645;-8,62368348108759;1,87076782587724e-17;4,2457253082827e-17;80709
AKR1A1;0,124964892419865;0,0231025479792173;5,40913896303912;7,5396633015471e-08;1,15502734012789e-07;10327
AKR1B1;0,276797755080719;0,02170656367401;12,7517998351871;3,66151475422194e-35;2,1078624703873597e-34;231
AKR1C1;0,345487902806342;0,0444121414316588;7,77913182452545;1,4863865860061702e-14;2,99372890671488e-14;1645
AKR1C2;0,395443959058391;0,0400938812608716;9,86295032115816;3,5780711810144e-22;9,88842139046335e-22;1646
AKR1C3;0,3283653899234;0,0440051754658953;7,46197206230636;1,55966241842421e-13;3,01062725452848e-13;8644
AKR1E2;-0,13428180832508;0,0310231735522353;-4,32843558377363;1,6175842279339e-05;2,23861121143198e-05;83592
AKR7A2;0,012307463247915;0,0200842148470105;0,612792849591874;0,540121283887172;0,561067433944794;8574
AKR7A3;-0,348877745765195;0,0388247772232753;-8,98595615266131;8,863991970701811e-19;2,11360136507832e-18;22977
AKT1;-0,323577222430281;0,0242949826599119;-13,31868505361;5,07310609124227e-38;3,73004992333957e-37;207
AKT1S1;-0,293126290831173;0,0245788304236724;-11,9259657916374;3,50687882962436e-31;1,5295401344205199e-30;84335
AKT2;-0,511020672371933;0,0347537289056269;-14,7040530171482;2,24262690903156e-45;3,7926710114733204e-44;208
AKT3;0,217252316677382;0,0252185042717757;8,61479786176409;2,0129418703793502e-17;4,5620333010016803e-17;10000
AKTIP;0,283649272618641;0,0202554848578286;14,003578517599;1,3248621552495199e-41;1,40199513062987e-40;64400
ALAD;-0,0708230779801408;0,0249444878898106;-2,83922757977608;0,0045932024127637;0,0056088246602886;210
